Output dataset from model "HMT"
0.5
m h j xKr xKs xto1 yto1 Ki Cai CaNSR CaJSR pc1 po1 po2 pc2 c0 c1 c2 c3 c4 cCa0 cCa1 cCa2 cCa3 cCa4 open yL LTRPNCa HTRPNCa Cass V z_b 
0.116211 0.0042659 0.00539745 0.00676581 0.00843105 0.0104624 0.0129421 0.0159717 0.0196778 0.79895 5.34657e-05 8.63265e-05 5.38178e-05 6.97678e-05 1.44862e-07 5.38422e-05 8.72178e-05 3.44321e-05 5.62141e-05 1.16336e-07 2.92206e-07 2.32547e-07 4.36475e-05 7.05968e-05 5.52645e-05 3.49194e-05 4.50835e-05 9.36611e-08 2.35311e-07 4.90287e-08 3.91049e-10 1.84251e-07
0.117075 0.00429264 0.00542726 0.00679752 0.00846302 0.0104923 0.0129664 0.0159859 0.0196754 0.797898 5.35167e-05 8.64896e-05 5.38751e-05 6.9967e-05 1.45152e-07 5.38999e-05 8.73967e-05 3.45241e-05 5.64272e-05 1.16669e-07 2.92829e-07 2.33212e-07 4.37376e-05 7.08109e-05 5.54613e-05 3.502e-05 4.52945e-05 9.40157e-08 2.36024e-07 4.91386e-08 3.92218e-10 1.84908e-07
0.117953 0.00431982 0.0054575 0.00682961 0.0084953 0.0105223 0.0129909 0.016 0.0196727 0.796829 5.35676e-05 8.66533e-05 5.39321e-05 7.01677e-05 1.45442e-07 5.39574e-05 8.75762e-05 3.46168e-05 5.66424e-05 1.17004e-07 2.93454e-07 2.33882e-07 4.38281e-05 7.10266e-05 5.56601e-05 3.51214e-05 4.5508e-05 9.43738e-08 2.36743e-07 4.92488e-08 3.93396e-10 1.85571e-07
0.118846 0.00434743 0.00548815 0.00686208 0.00852789 0.0105526 0.0130154 0.016014 0.0196698 0.795744 5.36181e-05 8.68175e-05 5.39888e-05 7.03698e-05 1.45732e-07 5.40145e-05 8.77563e-05 3.47101e-05 5.68597e-05 1.17341e-07 2.9408e-07 2.34556e-07 4.39188e-05 7.12437e-05 5.5861e-05 3.52235e-05 4.5724e-05 9.47353e-08 2.37466e-07 4.93593e-08 3.94582e-10 1.86241e-07
0.119754 0.00437547 0.00551921 0.00689492 0.00856078 0.0105831 0.01304 0.0160279 0.0196665 0.794643 5.36683e-05 8.69822e-05 5.40453e-05 7.05733e-05 1.46024e-07 5.40714e-05 8.7937e-05 3.48042e-05 5.7079e-05 1.17681e-07 2.94709e-07 2.35235e-07 4.40099e-05 7.14623e-05 5.60638e-05 3.53263e-05 4.59425e-05 9.51002e-08 2.38194e-07 4.94703e-08 3.95776e-10 1.86918e-07
0.120677 0.00440395 0.00555069 0.00692813 0.00859398 0.0106138 0.0130647 0.0160418 0.019663 0.793525 5.37183e-05 8.71475e-05 5.41015e-05 7.07781e-05 1.46317e-07 5.41281e-05 8.81182e-05 3.48988e-05 5.73003e-05 1.18023e-07 2.9534e-07 2.35919e-07 4.41012e-05 7.16823e-05 5.62686e-05 3.54298e-05 4.61634e-05 9.54684e-08 2.38927e-07 4.95816e-08 3.96977e-10 1.87601e-07
0.121615 0.00443286 0.00558258 0.00696171 0.00862746 0.0106447 0.0130895 0.0160555 0.0196592 0.792391 5.37679e-05 8.73131e-05 5.41574e-05 7.09841e-05 1.46611e-07 5.41844e-05 8.82999e-05 3.49942e-05 5.75236e-05 1.18368e-07 2.95972e-07 2.36607e-07 4.41927e-05 7.19036e-05 5.64754e-05 3.55339e-05 4.63868e-05 9.58399e-08 2.39664e-07 4.96932e-08 3.98186e-10 1.88291e-07
0.122568 0.0044622 0.00561488 0.00699564 0.00866124 0.0106758 0.0131143 0.0160692 0.0196551 0.791241 5.38172e-05 8.7479e-05 5.4213e-05 7.11914e-05 1.46905e-07 5.42405e-05 8.84819e-05 3.50901e-05 5.77488e-05 1.18714e-07 2.96606e-07 2.37299e-07 4.42844e-05 7.21262e-05 5.6684e-05 3.56387e-05 4.66126e-05 9.62145e-08 2.40405e-07 4.98052e-08 3.99402e-10 1.88987e-07
0.123536 0.00449197 0.00564758 0.00702994 0.00869529 0.010707 0.0131391 0.0160827 0.0196507 0.790074 5.38661e-05 8.76453e-05 5.42683e-05 7.13999e-05 1.47199e-07 5.42962e-05 8.86644e-05 3.51866e-05 5.79758e-05 1.19062e-07 2.97241e-07 2.37995e-07 4.43764e-05 7.23501e-05 5.68945e-05 3.57441e-05 4.68407e-05 9.65923e-08 2.41151e-07 4.99173e-08 4.00626e-10 1.89689e-07
0.124519 0.00452217 0.00568069 0.00706458 0.00872963 0.0107384 0.013164 0.0160961 0.019646 0.788891 5.39145e-05 8.78117e-05 5.4323e-05 7.16096e-05 1.47494e-07 5.43513e-05 8.8847e-05 3.52836e-05 5.82047e-05 1.19413e-07 2.97877e-07 2.38695e-07 4.44684e-05 7.25751e-05 5.71067e-05 3.585e-05 4.70712e-05 9.69731e-08 2.41901e-07 5.00295e-08 4.01855e-10 1.90397e-07
0.125517 0.0045528 0.0057142 0.00709958 0.00876423 0.01077 0.0131889 0.0161094 0.019641 0.787691 5.39626e-05 8.79785e-05 5.43775e-05 7.18203e-05 1.4779e-07 5.44063e-05 8.90301e-05 3.53812e-05 5.84354e-05 1.19765e-07 2.98514e-07 2.39398e-07 4.45606e-05 7.28013e-05 5.73208e-05 3.59566e-05 4.73041e-05 9.7357e-08 2.42654e-07 5.01422e-08 4.03091e-10 1.91111e-07
0.126531 0.00458387 0.00574811 0.00713493 0.0087991 0.0108018 0.0132138 0.0161225 0.0196357 0.786475 5.40103e-05 8.81454e-05 5.44316e-05 7.20321e-05 1.48086e-07 5.44608e-05 8.92134e-05 3.54793e-05 5.86679e-05 1.20118e-07 2.99152e-07 2.40106e-07 4.4653e-05 7.30287e-05 5.75365e-05 3.60637e-05 4.75393e-05 9.77438e-08 2.43412e-07 5.0255e-08 4.04334e-10 1.91831e-07
0.127559 0.00461536 0.00578241 0.00717061 0.00883423 0.0108337 0.0132388 0.0161355 0.0196301 0.785243 5.40575e-05 8.83124e-05 5.44852e-05 7.22449e-05 1.48382e-07 5.45149e-05 8.93968e-05 3.55779e-05 5.89021e-05 1.20474e-07 2.99791e-07 2.40817e-07 4.47454e-05 7.32572e-05 5.7754e-05 3.61714e-05 4.77767e-05 9.81336e-08 2.44173e-07 5.0368e-08 4.05582e-10 1.92556e-07
0.128603 0.00464727 0.00581712 0.00720664 0.00886962 0.0108657 0.0132638 0.0161483 0.0196241 0.783994 5.41042e-05 8.84794e-05 5.45384e-05 7.24587e-05 1.48679e-07 5.45685e-05 8.95804e-05 3.56769e-05 5.91381e-05 1.20831e-07 3.00431e-07 2.41531e-07 4.48379e-05 7.34867e-05 5.79731e-05 3.62796e-05 4.80164e-05 9.85261e-08 2.44937e-07 5.04811e-08 4.06837e-10 1.93287e-07
0.129663 0.00467962 0.00585221 0.007243 0.00890526 0.0108979 0.0132887 0.016161 0.0196178 0.782729 5.41504e-05 8.86465e-05 5.45911e-05 7.26734e-05 1.48975e-07 5.46216e-05 8.97641e-05 3.57764e-05 5.93757e-05 1.2119e-07 3.01071e-07 2.42248e-07 4.49305e-05 7.37172e-05 5.81939e-05 3.63882e-05 4.82583e-05 9.89215e-08 2.45705e-07 5.05943e-08 4.08097e-10 1.94023e-07
0.130738 0.00471239 0.0058877 0.00727969 0.00894114 0.0109302 0.0133137 0.0161736 0.0196112 0.781447 5.4196e-05 8.88135e-05 5.46431e-05 7.2889e-05 1.49271e-07 5.46742e-05 8.99477e-05 3.58763e-05 5.96149e-05 1.2155e-07 3.01711e-07 2.42968e-07 4.5023e-05 7.39486e-05 5.84162e-05 3.64973e-05 4.85024e-05 9.93194e-08 2.46476e-07 5.07074e-08 4.09361e-10 1.94765e-07
0.131828 0.00474559 0.00592357 0.0073167 0.00897726 0.0109627 0.0133386 0.0161859 0.0196043 0.780149 5.42411e-05 8.89805e-05 5.46948e-05 7.31054e-05 1.49568e-07 5.47263e-05 9.01315e-05 3.59767e-05 5.98557e-05 1.21911e-07 3.02351e-07 2.43691e-07 4.51156e-05 7.4181e-05 5.864e-05 3.66068e-05 4.87487e-05 9.97201e-08 2.4725e-07 5.08208e-08 4.10631e-10 1.95512e-07
0.132933 0.00477922 0.00595984 0.00735404 0.00901362 0.0109952 0.0133636 0.0161981 0.019597 0.778835 5.42857e-05 8.91474e-05 5.4746e-05 7.33227e-05 1.49864e-07 5.47779e-05 9.03152e-05 3.60773e-05 6.0098e-05 1.22274e-07 3.02992e-07 2.44416e-07 4.52082e-05 7.44142e-05 5.88654e-05 3.67168e-05 4.89971e-05 1.00123e-07 2.48027e-07 5.09342e-08 4.11906e-10 1.96264e-07
0.134054 0.00481328 0.00599648 0.0073917 0.0090502 0.0110279 0.0133885 0.0162101 0.0195894 0.777504 5.43296e-05 8.93141e-05 5.47965e-05 7.35406e-05 1.5016e-07 5.48289e-05 9.04987e-05 3.61784e-05 6.03419e-05 1.22638e-07 3.03632e-07 2.45145e-07 4.53007e-05 7.46483e-05 5.90922e-05 3.68272e-05 4.92477e-05 1.00529e-07 2.48807e-07 5.10476e-08 4.13185e-10 1.9702e-07
0.135191 0.00484776 0.00603352 0.00742967 0.00908701 0.0110607 0.0134134 0.016222 0.0195815 0.776156 5.4373e-05 8.94806e-05 5.48465e-05 7.37593e-05 1.50456e-07 5.48794e-05 9.06822e-05 3.62798e-05 6.05873e-05 1.23004e-07 3.04272e-07 2.45875e-07 4.53932e-05 7.48832e-05 5.93205e-05 3.69379e-05 4.95004e-05 1.00937e-07 2.49589e-07 5.1161e-08 4.14469e-10 1.97782e-07
0.136343 0.00488266 0.00607093 0.00746796 0.00912403 0.0110935 0.0134382 0.0162336 0.0195732 0.774792 5.44157e-05 8.96468e-05 5.48959e-05 7.39787e-05 1.50752e-07 5.49292e-05 9.08654e-05 3.63815e-05 6.08341e-05 1.2337e-07 3.04911e-07 2.46608e-07 4.54855e-05 7.51188e-05 5.95502e-05 3.7049e-05 4.97551e-05 1.01348e-07 2.50374e-07 5.12744e-08 4.15757e-10 1.98548e-07
0.137511 0.00491799 0.00610872 0.00750655 0.00916127 0.0111265 0.013463 0.016245 0.0195645 0.773412 5.44578e-05 8.98127e-05 5.49447e-05 7.41986e-05 1.51047e-07 5.49785e-05 9.10485e-05 3.64835e-05 6.10823e-05 1.23737e-07 3.0555e-07 2.47343e-07 4.55778e-05 7.53551e-05 5.97812e-05 3.71605e-05 5.00119e-05 1.01761e-07 2.51161e-07 5.13877e-08 4.17049e-10 1.99319e-07
0.138695 0.00495375 0.00614688 0.00754545 0.0091987 0.0111596 0.0134877 0.0162562 0.0195555 0.772015 5.44991e-05 8.99781e-05 5.49927e-05 7.44191e-05 1.51341e-07 5.50269e-05 9.12311e-05 3.65857e-05 6.13319e-05 1.24106e-07 3.06187e-07 2.4808e-07 4.56698e-05 7.5592e-05 6.00135e-05 3.72721e-05 5.02707e-05 1.02176e-07 2.5195e-07 5.15007e-08 4.18343e-10 2.00094e-07
0.139895 0.00498992 0.00618542 0.00758464 0.00923634 0.0111927 0.0135124 0.0162672 0.0195461 0.770601 5.45398e-05 9.01432e-05 5.50401e-05 7.46401e-05 1.51635e-07 5.50748e-05 9.14135e-05 3.66882e-05 6.15828e-05 1.24475e-07 3.06824e-07 2.48819e-07 4.57618e-05 7.58295e-05 6.02471e-05 3.73842e-05 5.05314e-05 1.02594e-07 2.52741e-07 5.16139e-08 4.19642e-10 2.00873e-07
0.14111 0.00502653 0.00622433 0.00762413 0.00927418 0.0112259 0.013537 0.016278 0.0195363 0.769171 5.45798e-05 9.03079e-05 5.50869e-05 7.48616e-05 1.51928e-07 5.51221e-05 9.15955e-05 3.67909e-05 6.1835e-05 1.24845e-07 3.0746e-07 2.49559e-07 4.58536e-05 7.60676e-05 6.0482e-05 3.74965e-05 5.07942e-05 1.03014e-07 2.53535e-07 5.17268e-08 4.20944e-10 2.01657e-07
0.142341 0.00506355 0.00626361 0.00766391 0.0093122 0.0112592 0.0135615 0.0162886 0.0195262 0.767725 5.4619e-05 9.0472e-05 5.51329e-05 7.50836e-05 1.52221e-07 5.51686e-05 9.17771e-05 3.68938e-05 6.20885e-05 1.25216e-07 3.08095e-07 2.50301e-07 4.59451e-05 7.63063e-05 6.07181e-05 3.7609e-05 5.10589e-05 1.03435e-07 2.5433e-07 5.18396e-08 4.22248e-10 2.02444e-07
0.143588 0.005101 0.00630326 0.00770398 0.00935041 0.0112925 0.013586 0.0162989 0.0195157 0.766262 5.46575e-05 9.06356e-05 5.51783e-05 7.5306e-05 1.52512e-07 5.52144e-05 9.19582e-05 3.69968e-05 6.23432e-05 1.25587e-07 3.08728e-07 2.51045e-07 4.60365e-05 7.65454e-05 6.09553e-05 3.77218e-05 5.13255e-05 1.03859e-07 2.55126e-07 5.19523e-08 4.23556e-10 2.03236e-07
0.144851 0.00513888 0.00634327 0.00774433 0.0093888 0.0113259 0.0136103 0.016309 0.0195048 0.764782 5.46952e-05 9.07987e-05 5.52228e-05 7.55287e-05 1.52803e-07 5.52594e-05 9.21389e-05 3.71001e-05 6.25991e-05 1.25959e-07 3.0936e-07 2.51789e-07 4.61275e-05 7.6785e-05 6.11937e-05 3.78347e-05 5.1594e-05 1.04285e-07 2.55924e-07 5.20647e-08 4.24865e-10 2.04031e-07
0.146131 0.00517717 0.00638365 0.00778496 0.00942736 0.0113593 0.0136346 0.0163189 0.0194936 0.763286 5.4732e-05 9.0961e-05 5.52666e-05 7.57517e-05 1.53093e-07 5.53037e-05 9.23189e-05 3.72034e-05 6.28562e-05 1.26332e-07 3.0999e-07 2.52535e-07 4.62183e-05 7.70249e-05 6.14332e-05 3.79479e-05 5.18643e-05 1.04713e-07 2.56723e-07 5.21768e-08 4.26177e-10 2.0483e-07
0.147426 0.00521589 0.00642438 0.00782587 0.00946609 0.0113928 0.0136588 0.0163285 0.0194819 0.761773 5.47681e-05 9.11227e-05 5.53096e-05 7.59749e-05 1.53381e-07 5.53472e-05 9.24984e-05 3.73069e-05 6.31143e-05 1.26705e-07 3.10618e-07 2.53282e-07 4.63088e-05 7.72652e-05 6.16737e-05 3.80612e-05 5.21365e-05 1.05142e-07 2.57524e-07 5.22888e-08 4.27491e-10 2.05632e-07
0.148737 0.00525503 0.00646548 0.00786704 0.00950497 0.0114263 0.0136828 0.0163378 0.0194699 0.760243 5.48033e-05 9.12836e-05 5.53518e-05 7.61984e-05 1.53669e-07 5.53899e-05 9.26772e-05 3.74104e-05 6.33735e-05 1.27078e-07 3.11244e-07 2.54029e-07 4.6399e-05 7.75058e-05 6.19152e-05 3.81746e-05 5.24105e-05 1.05573e-07 2.58325e-07 5.24004e-08 4.28806e-10 2.06438e-07
0.150065 0.00529459 0.00650692 0.00790848 0.00954401 0.0114598 0.0137067 0.0163469 0.0194574 0.758697 5.48375e-05 9.14436e-05 5.5393e-05 7.64219e-05 1.53955e-07 5.54315e-05 9.28551e-05 3.7514e-05 6.36338e-05 1.27451e-07 3.11867e-07 2.54777e-07 4.64887e-05 7.77465e-05 6.21577e-05 3.8288e-05 5.26862e-05 1.06006e-07 2.59127e-07 5.25114e-08 4.30121e-10 2.07247e-07
0.151409 0.00533457 0.00654872 0.00795018 0.0095832 0.0114933 0.0137305 0.0163557 0.0194446 0.757134 5.4871e-05 9.16029e-05 5.54335e-05 7.66456e-05 1.5424e-07 5.54725e-05 9.30324e-05 3.76176e-05 6.3895e-05 1.27825e-07 3.12488e-07 2.55525e-07 4.65782e-05 7.79876e-05 6.24012e-05 3.84017e-05 5.29637e-05 1.06441e-07 2.5993e-07 5.26223e-08 4.31438e-10 2.08059e-07
0.152769 0.00537497 0.00659088 0.00799214 0.00962253 0.0115269 0.0137542 0.0163642 0.0194313 0.755555 5.49035e-05 9.17613e-05 5.54731e-05 7.68695e-05 1.54523e-07 5.55126e-05 9.3209e-05 3.77213e-05 6.41572e-05 1.28199e-07 3.13107e-07 2.56274e-07 4.66672e-05 7.82288e-05 6.26455e-05 3.85153e-05 5.32429e-05 1.06877e-07 2.60733e-07 5.27329e-08 4.32757e-10 2.08874e-07
0.154145 0.00541579 0.00663338 0.00803436 0.009662 0.0115605 0.0137777 0.0163725 0.0194177 0.753958 5.49351e-05 9.19188e-05 5.55118e-05 7.70933e-05 1.54806e-07 5.55518e-05 9.33847e-05 3.78249e-05 6.44203e-05 1.28573e-07 3.13724e-07 2.57023e-07 4.67559e-05 7.84701e-05 6.28907e-05 3.86291e-05 5.35238e-05 1.07315e-07 2.61537e-07 5.28431e-08 4.34076e-10 2.09692e-07
0.155538 0.00545703 0.00667623 0.00807682 0.00970161 0.011594 0.0138011 0.0163804 0.0194036 0.752345 5.49658e-05 9.20753e-05 5.55496e-05 7.73171e-05 1.55086e-07 5.55901e-05 9.35595e-05 3.79285e-05 6.46843e-05 1.28947e-07 3.14337e-07 2.57771e-07 4.68441e-05 7.87115e-05 6.31367e-05 3.87428e-05 5.38063e-05 1.07754e-07 2.62341e-07 5.29529e-08 4.35395e-10 2.10513e-07
0.156948 0.00549869 0.00671942 0.00811953 0.00974133 0.0116276 0.0138243 0.0163881 0.0193891 0.750716 5.49955e-05 9.22308e-05 5.55865e-05 7.75409e-05 1.55365e-07 5.56275e-05 9.37334e-05 3.80321e-05 6.49491e-05 1.2932e-07 3.14948e-07 2.5852e-07 4.69318e-05 7.89529e-05 6.33835e-05 3.88565e-05 5.40905e-05 1.08195e-07 2.63145e-07 5.30623e-08 4.36715e-10 2.11336e-07
0.158374 0.00554077 0.00676295 0.00816248 0.00978118 0.0116611 0.0138474 0.0163954 0.0193742 0.749069 5.50242e-05 9.23852e-05 5.56224e-05 7.77645e-05 1.55643e-07 5.56639e-05 9.39062e-05 3.81355e-05 6.52147e-05 1.29694e-07 3.15556e-07 2.59269e-07 4.7019e-05 7.91943e-05 6.36311e-05 3.89702e-05 5.43763e-05 1.08637e-07 2.6395e-07 5.31711e-08 4.38034e-10 2.12162e-07
0.159816 0.00558326 0.00680682 0.00820567 0.00982115 0.0116946 0.0138703 0.0164025 0.0193588 0.747406 5.50518e-05 9.25385e-05 5.56573e-05 7.7988e-05 1.55918e-07 5.56993e-05 9.40781e-05 3.82389e-05 6.54811e-05 1.30067e-07 3.1616e-07 2.60017e-07 4.71058e-05 7.94356e-05 6.38794e-05 3.90839e-05 5.46636e-05 1.0908e-07 2.64753e-07 5.32795e-08 4.39353e-10 2.1299e-07
0.161275 0.00562617 0.00685102 0.00824909 0.00986122 0.0117281 0.013893 0.0164092 0.0193431 0.745726 5.50785e-05 9.26906e-05 5.56913e-05 7.82113e-05 1.56192e-07 5.57337e-05 9.42489e-05 3.83421e-05 6.57482e-05 1.3044e-07 3.16761e-07 2.60764e-07 4.7192e-05 7.96769e-05 6.41283e-05 3.91975e-05 5.49525e-05 1.09524e-07 2.65557e-07 5.33874e-08 4.40672e-10 2.13821e-07
0.162751 0.0056695 0.00689556 0.00829273 0.00990139 0.0117615 0.0139156 0.0164156 0.0193269 0.744029 5.51041e-05 9.28415e-05 5.57242e-05 7.84343e-05 1.56464e-07 5.57671e-05 9.44185e-05 3.84452e-05 6.60159e-05 1.30813e-07 3.17358e-07 2.61511e-07 4.72776e-05 7.99179e-05 6.43778e-05 3.9311e-05 5.52429e-05 1.0997e-07 2.6636e-07 5.34947e-08 4.41989e-10 2.14653e-07
0.164244 0.00571325 0.00694043 0.0083366 0.00994166 0.0117949 0.0139379 0.0164217 0.0193102 0.742315 5.51286e-05 9.29911e-05 5.5756e-05 7.8657e-05 1.56733e-07 5.57995e-05 9.4587e-05 3.85482e-05 6.62843e-05 1.31185e-07 3.17952e-07 2.62257e-07 4.73627e-05 8.01588e-05 6.46279e-05 3.94244e-05 5.55348e-05 1.10417e-07 2.67162e-07 5.36015e-08 4.43306e-10 2.15488e-07
0.165753 0.00575741 0.00698562 0.00838068 0.00998201 0.0118282 0.0139601 0.0164274 0.0192931 0.740585 5.51518e-05 9.31394e-05 5.57866e-05 7.88794e-05 1.57e-07 5.58306e-05 9.4754e-05 3.86509e-05 6.65533e-05 1.31556e-07 3.1854e-07 2.63001e-07 4.7447e-05 8.03993e-05 6.48785e-05 3.95375e-05 5.58281e-05 1.10864e-07 2.67963e-07 5.37072e-08 4.44619e-10 2.16324e-07
0.16728 0.00580198 0.00703114 0.00842498 0.0100225 0.0118615 0.013982 0.0164329 0.0192756 0.738838 5.51741e-05 9.32864e-05 5.58163e-05 7.91014e-05 1.57266e-07 5.58608e-05 9.492e-05 3.87534e-05 6.68228e-05 1.31927e-07 3.19125e-07 2.63744e-07 4.75308e-05 8.06396e-05 6.51297e-05 3.96506e-05 5.61228e-05 1.11313e-07 2.68764e-07 5.38128e-08 4.45932e-10 2.17162e-07
0.168823 0.00584697 0.00707699 0.00846948 0.010063 0.0118947 0.0140038 0.0164379 0.0192576 0.737073 5.51953e-05 9.34319e-05 5.58449e-05 7.93229e-05 1.57529e-07 5.58899e-05 9.50847e-05 3.88557e-05 6.70929e-05 1.32297e-07 3.19706e-07 2.64486e-07 4.7614e-05 8.08795e-05 6.53813e-05 3.97635e-05 5.64189e-05 1.11762e-07 2.69563e-07 5.39176e-08 4.47243e-10 2.18001e-07
0.170383 0.00589237 0.00712315 0.00851419 0.0101036 0.0119279 0.0140253 0.0164426 0.0192391 0.735292 5.52153e-05 9.3576e-05 5.58724e-05 7.9544e-05 1.5779e-07 5.59179e-05 9.5248e-05 3.89577e-05 6.73635e-05 1.32666e-07 3.20283e-07 2.65227e-07 4.76965e-05 8.11191e-05 6.56333e-05 3.98761e-05 5.67164e-05 1.12212e-07 2.70361e-07 5.40218e-08 4.48552e-10 2.18842e-07
0.17196 0.00593819 0.00716963 0.0085591 0.0101442 0.0119609 0.0140466 0.016447 0.0192202 0.733494 5.52341e-05 9.37187e-05 5.58988e-05 7.97646e-05 1.58049e-07 5.59448e-05 9.54099e-05 3.90594e-05 6.76344e-05 1.33035e-07 3.20856e-07 2.65966e-07 4.77783e-05 8.13583e-05 6.58858e-05 3.99886e-05 5.70152e-05 1.12663e-07 2.71158e-07 5.41253e-08 4.49859e-10 2.19684e-07
0.173554 0.00598442 0.00721642 0.0086042 0.0101849 0.0119939 0.0140676 0.016451 0.0192009 0.731679 5.52517e-05 9.38598e-05 5.59239e-05 7.99845e-05 1.58305e-07 5.59705e-05 9.55704e-05 3.91609e-05 6.79058e-05 1.33402e-07 3.21424e-07 2.66703e-07 4.78593e-05 8.15969e-05 6.61385e-05 4.01007e-05 5.73153e-05 1.13114e-07 2.71953e-07 5.42281e-08 4.51162e-10 2.20527e-07
0.175166 0.00603106 0.00726352 0.0086495 0.0102257 0.0120268 0.0140885 0.0164546 0.0191811 0.729848 5.52681e-05 9.39993e-05 5.59479e-05 8.02039e-05 1.58558e-07 5.5995e-05 9.57293e-05 3.9262e-05 6.81775e-05 1.33769e-07 3.21986e-07 2.67438e-07 4.79397e-05 8.18351e-05 6.63916e-05 4.02126e-05 5.76166e-05 1.13566e-07 2.72746e-07 5.43301e-08 4.52463e-10 2.21372e-07
0.176794 0.0060781 0.00731093 0.00869497 0.0102665 0.0120596 0.0141091 0.0164579 0.0191608 0.727999 5.52833e-05 9.41371e-05 5.59707e-05 8.04226e-05 1.58809e-07 5.60183e-05 9.58868e-05 3.93627e-05 6.84495e-05 1.34134e-07 3.22544e-07 2.68171e-07 4.80192e-05 8.20726e-05 6.66449e-05 4.03242e-05 5.79192e-05 1.14019e-07 2.73537e-07 5.44313e-08 4.53761e-10 2.22217e-07
0.17844 0.00612556 0.00735864 0.00874063 0.0103074 0.0120923 0.0141294 0.0164608 0.01914 0.726133 5.52972e-05 9.42733e-05 5.59923e-05 8.06405e-05 1.59057e-07 5.60404e-05 9.60426e-05 3.94631e-05 6.87218e-05 1.34498e-07 3.23097e-07 2.68901e-07 4.8098e-05 8.23096e-05 6.68984e-05 4.04355e-05 5.8223e-05 1.14472e-07 2.74326e-07 5.45318e-08 4.55055e-10 2.23062e-07
0.180103 0.00617343 0.00740666 0.00878646 0.0103483 0.0121249 0.0141495 0.0164632 0.0191187 0.724251 5.53098e-05 9.44078e-05 5.60126e-05 8.08578e-05 1.59302e-07 5.60613e-05 9.61967e-05 3.9563e-05 6.89943e-05 1.34861e-07 3.23645e-07 2.69629e-07 4.81759e-05 8.25458e-05 6.71521e-05 4.05464e-05 5.85279e-05 1.14925e-07 2.75113e-07 5.46314e-08 4.56346e-10 2.23909e-07
0.181783 0.0062217 0.00745497 0.00883246 0.0103892 0.0121573 0.0141693 0.0164653 0.019097 0.722351 5.53212e-05 9.45404e-05 5.60317e-05 8.10741e-05 1.59545e-07 5.60809e-05 9.63492e-05 3.96625e-05 6.9267e-05 1.35223e-07 3.24187e-07 2.70355e-07 4.8253e-05 8.27814e-05 6.74059e-05 4.06569e-05 5.8834e-05 1.15379e-07 2.75898e-07 5.47302e-08 4.57632e-10 2.24756e-07
0.183481 0.00627038 0.00750358 0.00887862 0.0104301 0.0121896 0.0141888 0.016467 0.0190748 0.720435 5.53312e-05 9.46713e-05 5.60495e-05 8.12897e-05 1.59784e-07 5.60992e-05 9.65e-05 3.97616e-05 6.95399e-05 1.35583e-07 3.24723e-07 2.71078e-07 4.83292e-05 8.30161e-05 6.76598e-05 4.07671e-05 5.91411e-05 1.15833e-07 2.7668e-07 5.48281e-08 4.58915e-10 2.25603e-07
0.185196 0.00631947 0.00755248 0.00892495 0.010471 0.0122218 0.0142081 0.0164683 0.0190521 0.718501 5.53399e-05 9.48003e-05 5.6066e-05 8.15043e-05 1.60021e-07 5.61162e-05 9.66489e-05 3.98602e-05 6.98128e-05 1.35941e-07 3.25254e-07 2.71797e-07 4.84046e-05 8.32501e-05 6.79138e-05 4.08768e-05 5.94493e-05 1.16287e-07 2.77459e-07 5.49251e-08 4.60193e-10 2.2645e-07
0.186929 0.00636896 0.00760166 0.00897143 0.010512 0.0122538 0.014227 0.0164692 0.0190289 0.716551 5.53472e-05 9.49273e-05 5.60811e-05 8.1718e-05 1.60254e-07 5.61319e-05 9.67961e-05 3.99583e-05 7.00857e-05 1.36298e-07 3.25779e-07 2.72514e-07 4.8479e-05 8.34832e-05 6.81678e-05 4.0986e-05 5.97585e-05 1.16741e-07 2.78235e-07 5.50212e-08 4.61466e-10 2.27298e-07
0.188679 0.00641885 0.00765114 0.00901805 0.010553 0.0122857 0.0142457 0.0164697 0.0190052 0.714583 5.53531e-05 9.50524e-05 5.6095e-05 8.19306e-05 1.60485e-07 5.61463e-05 9.69413e-05 4.00559e-05 7.03587e-05 1.36654e-07 3.26298e-07 2.73227e-07 4.85525e-05 8.37154e-05 6.84217e-05 4.10948e-05 6.00688e-05 1.17195e-07 2.79009e-07 5.51164e-08 4.62735e-10 2.28145e-07
0.190447 0.00646915 0.00770089 0.00906482 0.0105939 0.0123174 0.0142641 0.0164697 0.018981 0.712599 5.53577e-05 9.51755e-05 5.61074e-05 8.21422e-05 1.60712e-07 5.61593e-05 9.70847e-05 4.0153e-05 7.06316e-05 1.37007e-07 3.26811e-07 2.73938e-07 4.86251e-05 8.39466e-05 6.86755e-05 4.12032e-05 6.03799e-05 1.17649e-07 2.79779e-07 5.52106e-08 4.63999e-10 2.28992e-07
0.192232 0.00651985 0.00775092 0.00911173 0.0106348 0.012349 0.0142821 0.0164693 0.0189563 0.710598 5.53607e-05 9.52964e-05 5.61182e-05 8.23527e-05 1.60934e-07 5.61706e-05 9.72258e-05 4.02494e-05 7.09044e-05 1.37359e-07 3.27314e-07 2.74643e-07 4.86965e-05 8.41766e-05 6.89292e-05 4.13109e-05 6.0692e-05 1.18103e-07 2.80545e-07 5.53027e-08 4.65249e-10 2.29838e-07
